timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.gregorian.lunarSighting,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.month.days,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,date.hijri.holidays,date.hijri.method,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight
"02:39 (BST)","04:47 (BST)","13:13 (BST)","17:39 (BST)","21:39 (BST)","21:39 (BST)","23:40 (BST)","02:29 (BST)","01:13 (BST)","00:02 (BST)","02:25 (BST)","04 Jul 2025",1751616061,04-07-2025,DD-MM-YYYY,04,Friday,7,July,2025,AD,"Anno Domini",,09-01-1447,DD-MM-YYYY,9,"Al Juma'a",الجمعة,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae","Urs of Sayyidina Qāsim ibn Muḥammad ibn Abī Bakr ق",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:39 (BST)","04:48 (BST)","13:14 (BST)","17:39 (BST)","21:39 (BST)","21:39 (BST)","23:40 (BST)","02:29 (BST)","01:13 (BST)","00:02 (BST)","02:25 (BST)","05 Jul 2025",1751702461,05-07-2025,DD-MM-YYYY,05,Saturday,7,July,2025,AD,"Anno Domini",,10-01-1447,DD-MM-YYYY,10,"Al Sabt",السبت,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae","Ashura,Urs of Shaykh Shamsuddin Habīb Allah ق,Urs of Shaykh Abū al‑Hassan al‑Kharqāni ق,Birth of Imam Rābbani Ahmad Al-Fāruqi As-Sirhindi ق",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:40 (BST)","04:49 (BST)","13:14 (BST)","17:39 (BST)","21:38 (BST)","21:38 (BST)","23:40 (BST)","02:30 (BST)","01:14 (BST)","00:02 (BST)","02:25 (BST)","06 Jul 2025",1751788861,06-07-2025,DD-MM-YYYY,06,Sunday,7,July,2025,AD,"Anno Domini",,11-01-1447,DD-MM-YYYY,11,"Al Ahad",الاحد,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:40 (BST)","04:50 (BST)","13:14 (BST)","17:39 (BST)","21:37 (BST)","21:37 (BST)","23:40 (BST)","02:30 (BST)","01:14 (BST)","00:01 (BST)","02:26 (BST)","07 Jul 2025",1751875261,07-07-2025,DD-MM-YYYY,07,Monday,7,July,2025,AD,"Anno Domini",,12-01-1447,DD-MM-YYYY,12,"Al Athnayn",الاثنين,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:41 (BST)","04:51 (BST)","13:14 (BST)","17:39 (BST)","21:36 (BST)","21:36 (BST)","23:40 (BST)","02:31 (BST)","01:14 (BST)","00:01 (BST)","02:26 (BST)","08 Jul 2025",1751961661,08-07-2025,DD-MM-YYYY,08,Tuesday,7,July,2025,AD,"Anno Domini",,13-01-1447,DD-MM-YYYY,13,"Al Thalaata",الثلاثاء,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:41 (BST)","04:52 (BST)","13:14 (BST)","17:38 (BST)","21:36 (BST)","21:36 (BST)","23:39 (BST)","02:31 (BST)","01:14 (BST)","00:01 (BST)","02:27 (BST)","09 Jul 2025",1752048061,09-07-2025,DD-MM-YYYY,09,Wednesday,7,July,2025,AD,"Anno Domini",,14-01-1447,DD-MM-YYYY,14,"Al Arba'a",الاربعاء,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae","Birth of Khwaja Bahauddin Shah Naqshband ق",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:42 (BST)","04:53 (BST)","13:14 (BST)","17:38 (BST)","21:35 (BST)","21:35 (BST)","23:39 (BST)","02:32 (BST)","01:14 (BST)","00:01 (BST)","02:27 (BST)","10 Jul 2025",1752134461,10-07-2025,DD-MM-YYYY,10,Thursday,7,July,2025,AD,"Anno Domini",,15-01-1447,DD-MM-YYYY,15,"Al Khamees",الخميس,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:42 (BST)","04:55 (BST)","13:14 (BST)","17:38 (BST)","21:34 (BST)","21:34 (BST)","23:39 (BST)","02:32 (BST)","01:14 (BST)","00:01 (BST)","02:28 (BST)","11 Jul 2025",1752220861,11-07-2025,DD-MM-YYYY,11,Friday,7,July,2025,AD,"Anno Domini",,16-01-1447,DD-MM-YYYY,16,"Al Juma'a",الجمعة,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae","Birth of Shaykh Jamaluddin al-Ghumuqi al-Husayni ق",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:43 (BST)","04:56 (BST)","13:15 (BST)","17:38 (BST)","21:33 (BST)","21:33 (BST)","23:38 (BST)","02:33 (BST)","01:14 (BST)","00:01 (BST)","02:28 (BST)","12 Jul 2025",1752307261,12-07-2025,DD-MM-YYYY,12,Saturday,7,July,2025,AD,"Anno Domini",,17-01-1447,DD-MM-YYYY,17,"Al Sabt",السبت,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae","Urs of Shaykh Muhammad Effendi al‑Yaraghi ق",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:43 (BST)","04:57 (BST)","13:15 (BST)","17:38 (BST)","21:32 (BST)","21:32 (BST)","23:38 (BST)","02:33 (BST)","01:14 (BST)","00:00 (BST)","02:29 (BST)","13 Jul 2025",1752393661,13-07-2025,DD-MM-YYYY,13,Sunday,7,July,2025,AD,"Anno Domini",,18-01-1447,DD-MM-YYYY,18,"Al Ahad",الاحد,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:44 (BST)","04:58 (BST)","13:15 (BST)","17:37 (BST)","21:31 (BST)","21:31 (BST)","23:38 (BST)","02:34 (BST)","01:15 (BST)","00:00 (BST)","02:29 (BST)","14 Jul 2025",1752480061,14-07-2025,DD-MM-YYYY,14,Monday,7,July,2025,AD,"Anno Domini",,19-01-1447,DD-MM-YYYY,19,"Al Athnayn",الاثنين,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae","Urs of Shaykh Darwish Muhammad ق",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:45 (BST)","04:59 (BST)","13:15 (BST)","17:37 (BST)","21:30 (BST)","21:30 (BST)","23:37 (BST)","02:35 (BST)","01:15 (BST)","00:00 (BST)","02:30 (BST)","15 Jul 2025",1752566461,15-07-2025,DD-MM-YYYY,15,Tuesday,7,July,2025,AD,"Anno Domini",,20-01-1447,DD-MM-YYYY,20,"Al Thalaata",الثلاثاء,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:45 (BST)","05:01 (BST)","13:15 (BST)","17:37 (BST)","21:29 (BST)","21:29 (BST)","23:37 (BST)","02:35 (BST)","01:15 (BST)","23:59 (BST)","02:30 (BST)","16 Jul 2025",1752652861,16-07-2025,DD-MM-YYYY,16,Wednesday,7,July,2025,AD,"Anno Domini",,21-01-1447,DD-MM-YYYY,21,"Al Arba'a",الاربعاء,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:46 (BST)","05:02 (BST)","13:15 (BST)","17:36 (BST)","21:27 (BST)","21:27 (BST)","23:36 (BST)","02:36 (BST)","01:15 (BST)","23:59 (BST)","02:31 (BST)","17 Jul 2025",1752739261,17-07-2025,DD-MM-YYYY,17,Thursday,7,July,2025,AD,"Anno Domini",,22-01-1447,DD-MM-YYYY,22,"Al Khamees",الخميس,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:46 (BST)","05:04 (BST)","13:15 (BST)","17:36 (BST)","21:26 (BST)","21:26 (BST)","23:36 (BST)","02:36 (BST)","01:15 (BST)","23:59 (BST)","02:31 (BST)","18 Jul 2025",1752825661,18-07-2025,DD-MM-YYYY,18,Friday,7,July,2025,AD,"Anno Domini",,23-01-1447,DD-MM-YYYY,23,"Al Juma'a",الجمعة,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:47 (BST)","05:05 (BST)","13:15 (BST)","17:35 (BST)","21:25 (BST)","21:25 (BST)","23:35 (BST)","02:37 (BST)","01:15 (BST)","23:58 (BST)","02:32 (BST)","19 Jul 2025",1752912061,19-07-2025,DD-MM-YYYY,19,Saturday,7,July,2025,AD,"Anno Domini",,24-01-1447,DD-MM-YYYY,24,"Al Sabt",السبت,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:47 (BST)","05:06 (BST)","13:15 (BST)","17:35 (BST)","21:24 (BST)","21:24 (BST)","23:35 (BST)","02:37 (BST)","01:15 (BST)","23:58 (BST)","02:32 (BST)","20 Jul 2025",1752998461,20-07-2025,DD-MM-YYYY,20,Sunday,7,July,2025,AD,"Anno Domini",,25-01-1447,DD-MM-YYYY,25,"Al Ahad",الاحد,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae","Urs of Sayyidina Ali ibn Zayn al-Abidin ق",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:48 (BST)","05:08 (BST)","13:15 (BST)","17:35 (BST)","21:22 (BST)","21:22 (BST)","23:34 (BST)","02:38 (BST)","01:15 (BST)","23:57 (BST)","02:33 (BST)","21 Jul 2025",1753084861,21-07-2025,DD-MM-YYYY,21,Monday,7,July,2025,AD,"Anno Domini",,26-01-1447,DD-MM-YYYY,26,"Al Athnayn",الاثنين,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:49 (BST)","05:09 (BST)","13:15 (BST)","17:34 (BST)","21:21 (BST)","21:21 (BST)","23:33 (BST)","02:39 (BST)","01:15 (BST)","23:57 (BST)","02:33 (BST)","22 Jul 2025",1753171261,22-07-2025,DD-MM-YYYY,22,Tuesday,7,July,2025,AD,"Anno Domini",,27-01-1447,DD-MM-YYYY,27,"Al Thalaata",الثلاثاء,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:49 (BST)","05:11 (BST)","13:15 (BST)","17:34 (BST)","21:19 (BST)","21:19 (BST)","23:33 (BST)","02:39 (BST)","01:15 (BST)","23:56 (BST)","02:34 (BST)","23 Jul 2025",1753257661,23-07-2025,DD-MM-YYYY,23,Wednesday,7,July,2025,AD,"Anno Domini",,28-01-1447,DD-MM-YYYY,28,"Al Arba'a",الاربعاء,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:50 (BST)","05:12 (BST)","13:15 (BST)","17:33 (BST)","21:18 (BST)","21:18 (BST)","23:32 (BST)","02:40 (BST)","01:15 (BST)","23:56 (BST)","02:34 (BST)","24 Jul 2025",1753344061,24-07-2025,DD-MM-YYYY,24,Thursday,7,July,2025,AD,"Anno Domini",,29-01-1447,DD-MM-YYYY,29,"Al Khamees",الخميس,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:51 (BST)","05:14 (BST)","13:15 (BST)","17:33 (BST)","21:16 (BST)","21:16 (BST)","23:32 (BST)","02:41 (BST)","01:15 (BST)","23:55 (BST)","02:35 (BST)","25 Jul 2025",1753430461,25-07-2025,DD-MM-YYYY,25,Friday,7,July,2025,AD,"Anno Domini",,30-01-1447,DD-MM-YYYY,30,"Al Juma'a",الجمعة,1,Muḥarram,مُحَرَّم,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:51 (BST)","05:15 (BST)","13:15 (BST)","17:32 (BST)","21:15 (BST)","21:15 (BST)","23:31 (BST)","02:41 (BST)","01:15 (BST)","23:55 (BST)","02:35 (BST)","26 Jul 2025",1753516861,26-07-2025,DD-MM-YYYY,26,Saturday,7,July,2025,AD,"Anno Domini",,01-02-1447,DD-MM-YYYY,1,"Al Sabt",السبت,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae","End of the holy months",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:52 (BST)","05:17 (BST)","13:15 (BST)","17:31 (BST)","21:13 (BST)","21:13 (BST)","23:30 (BST)","02:42 (BST)","01:15 (BST)","23:54 (BST)","02:36 (BST)","27 Jul 2025",1753603261,27-07-2025,DD-MM-YYYY,27,Sunday,7,July,2025,AD,"Anno Domini",,02-02-1447,DD-MM-YYYY,2,"Al Ahad",الاحد,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:52 (BST)","05:19 (BST)","13:15 (BST)","17:31 (BST)","21:11 (BST)","21:11 (BST)","23:29 (BST)","02:42 (BST)","01:15 (BST)","23:54 (BST)","02:36 (BST)","28 Jul 2025",1753689661,28-07-2025,DD-MM-YYYY,28,Monday,7,July,2025,AD,"Anno Domini",,03-02-1447,DD-MM-YYYY,3,"Al Athnayn",الاثنين,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:53 (BST)","05:20 (BST)","13:15 (BST)","17:30 (BST)","21:10 (BST)","21:10 (BST)","23:29 (BST)","02:43 (BST)","01:15 (BST)","23:53 (BST)","02:37 (BST)","29 Jul 2025",1753776061,29-07-2025,DD-MM-YYYY,29,Tuesday,7,July,2025,AD,"Anno Domini",,04-02-1447,DD-MM-YYYY,4,"Al Thalaata",الثلاثاء,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:54 (BST)","05:22 (BST)","13:15 (BST)","17:29 (BST)","21:08 (BST)","21:08 (BST)","23:28 (BST)","02:44 (BST)","01:15 (BST)","23:53 (BST)","02:37 (BST)","30 Jul 2025",1753862461,30-07-2025,DD-MM-YYYY,30,Wednesday,7,July,2025,AD,"Anno Domini",,05-02-1447,DD-MM-YYYY,5,"Al Arba'a",الاربعاء,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae","Urs of Shaykh Yaʿqub al-Charkhi (ق)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:54 (BST)","05:23 (BST)","13:15 (BST)","17:29 (BST)","21:06 (BST)","21:06 (BST)","23:27 (BST)","02:44 (BST)","01:15 (BST)","23:52 (BST)","02:38 (BST)","31 Jul 2025",1753948861,31-07-2025,DD-MM-YYYY,31,Thursday,7,July,2025,AD,"Anno Domini",,06-02-1447,DD-MM-YYYY,6,"Al Khamees",الخميس,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:55 (BST)","05:25 (BST)","13:15 (BST)","17:28 (BST)","21:05 (BST)","21:05 (BST)","23:26 (BST)","02:45 (BST)","01:15 (BST)","23:51 (BST)","02:38 (BST)","01 Aug 2025",1754035261,01-08-2025,DD-MM-YYYY,01,Friday,8,August,2025,AD,"Anno Domini",,07-02-1447,DD-MM-YYYY,7,"Al Juma'a",الجمعة,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:55 (BST)","05:27 (BST)","13:15 (BST)","17:27 (BST)","21:03 (BST)","21:03 (BST)","23:26 (BST)","02:45 (BST)","01:15 (BST)","23:51 (BST)","02:39 (BST)","02 Aug 2025",1754121661,02-08-2025,DD-MM-YYYY,02,Saturday,8,August,2025,AD,"Anno Domini",,08-02-1447,DD-MM-YYYY,8,"Al Sabt",السبت,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:56 (BST)","05:28 (BST)","13:15 (BST)","17:26 (BST)","21:01 (BST)","21:01 (BST)","23:25 (BST)","02:46 (BST)","01:15 (BST)","23:50 (BST)","02:39 (BST)","03 Aug 2025",1754208061,03-08-2025,DD-MM-YYYY,03,Sunday,8,August,2025,AD,"Anno Domini",,09-02-1447,DD-MM-YYYY,9,"Al Ahad",الاحد,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:57 (BST)","05:30 (BST)","13:15 (BST)","17:25 (BST)","20:59 (BST)","20:59 (BST)","23:24 (BST)","02:47 (BST)","01:15 (BST)","23:49 (BST)","02:40 (BST)","04 Aug 2025",1754294461,04-08-2025,DD-MM-YYYY,04,Monday,8,August,2025,AD,"Anno Domini",,10-02-1447,DD-MM-YYYY,10,"Al Athnayn",الاثنين,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:57 (BST)","05:32 (BST)","13:15 (BST)","17:25 (BST)","20:57 (BST)","20:57 (BST)","23:23 (BST)","02:47 (BST)","01:14 (BST)","23:49 (BST)","02:40 (BST)","05 Aug 2025",1754380861,05-08-2025,DD-MM-YYYY,05,Tuesday,8,August,2025,AD,"Anno Domini",,11-02-1447,DD-MM-YYYY,11,"Al Thalaata",الثلاثاء,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:58 (BST)","05:33 (BST)","13:15 (BST)","17:24 (BST)","20:55 (BST)","20:55 (BST)","23:22 (BST)","02:48 (BST)","01:14 (BST)","23:48 (BST)","02:41 (BST)","06 Aug 2025",1754467261,06-08-2025,DD-MM-YYYY,06,Wednesday,8,August,2025,AD,"Anno Domini",,12-02-1447,DD-MM-YYYY,12,"Al Arba'a",الاربعاء,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae","Urs of Shaykh Abdullah Dahlawi (ق)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:59 (BST)","05:35 (BST)","13:15 (BST)","17:23 (BST)","20:53 (BST)","20:53 (BST)","23:21 (BST)","02:49 (BST)","01:14 (BST)","23:47 (BST)","02:41 (BST)","07 Aug 2025",1754553661,07-08-2025,DD-MM-YYYY,07,Thursday,8,August,2025,AD,"Anno Domini",,13-02-1447,DD-MM-YYYY,13,"Al Khamees",الخميس,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"02:59 (BST)","05:37 (BST)","13:14 (BST)","17:22 (BST)","20:51 (BST)","20:51 (BST)","23:20 (BST)","02:49 (BST)","01:14 (BST)","23:46 (BST)","02:42 (BST)","08 Aug 2025",1754640061,08-08-2025,DD-MM-YYYY,08,Friday,8,August,2025,AD,"Anno Domini",,14-02-1447,DD-MM-YYYY,14,"Al Juma'a",الجمعة,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"03:00 (BST)","05:39 (BST)","13:14 (BST)","17:21 (BST)","20:49 (BST)","20:49 (BST)","23:19 (BST)","02:50 (BST)","01:14 (BST)","23:46 (BST)","02:42 (BST)","09 Aug 2025",1754726461,09-08-2025,DD-MM-YYYY,09,Saturday,8,August,2025,AD,"Anno Domini",,15-02-1447,DD-MM-YYYY,15,"Al Sabt",السبت,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"03:00 (BST)","05:40 (BST)","13:14 (BST)","17:20 (BST)","20:47 (BST)","20:47 (BST)","23:18 (BST)","02:50 (BST)","01:14 (BST)","23:45 (BST)","02:43 (BST)","10 Aug 2025",1754812861,10-08-2025,DD-MM-YYYY,10,Sunday,8,August,2025,AD,"Anno Domini",,16-02-1447,DD-MM-YYYY,16,"Al Ahad",الاحد,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"03:01 (BST)","05:42 (BST)","13:14 (BST)","17:19 (BST)","20:45 (BST)","20:45 (BST)","23:16 (BST)","02:51 (BST)","01:14 (BST)","23:44 (BST)","02:43 (BST)","11 Aug 2025",1754899261,11-08-2025,DD-MM-YYYY,11,Monday,8,August,2025,AD,"Anno Domini",,17-02-1447,DD-MM-YYYY,17,"Al Athnayn",الاثنين,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae","Urs of Imam Rabbani Ahmad al-Faruqi as-Sirhindi (ق)",HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
"03:02 (BST)","05:44 (BST)","13:14 (BST)","17:18 (BST)","20:43 (BST)","20:43 (BST)","23:12 (BST)","02:52 (BST)","01:13 (BST)","23:43 (BST)","02:43 (BST)","12 Aug 2025",1754985661,12-08-2025,DD-MM-YYYY,12,Tuesday,8,August,2025,AD,"Anno Domini",,18-02-1447,DD-MM-YYYY,18,"Al Thalaata",الثلاثاء,2,Ṣafar,صَفَر,29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Europe/London,3,"Muslim World League",18,17,51.5194682,-0.1360365,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0
